Period,States and Territories,SA4 name,SA3 name,SA2 name,ATMs,Bank_post,Branch,Other face-to-face,Total,ATM_prop,Branch_prop,Bank_post_prop,Other_prop
2021-06-30,SA,South Australia - Outback,Eyre Peninsula and South West,West Coast (SA),1,4,1,2,8,0.125,0.125,0.5,0.25
2021-06-30,SA,South Australia - Outback,Eyre Peninsula and South West,Whyalla,10,4,7,1,22,0.45454545454545453,0.3181818181818182,0.18181818181818182,0.045454545454545456
2021-06-30,SA,South Australia - Outback,Outback - North and East,Coober Pedy,1,1,1,0,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0
2021-06-30,SA,South Australia - Outback,Outback - North and East,Outback,0,7,0,0,7,0.0,0.0,1.0,0.0
2021-06-30,SA,South Australia - Outback,Outback - North and East,Port Augusta,6,3,7,2,18,0.3333333333333333,0.3888888888888889,0.16666666666666666,0.1111111111111111
2021-06-30,SA,South Australia - Outback,Outback - North and East,Quorn - Lake Gilles,1,3,0,0,4,0.25,0.0,0.75,0.0
2021-06-30,SA,South Australia - Outback,Outback - North and East,Roxby Downs,1,1,1,0,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0
2021-06-30,SA,South Australia - South East,Fleurieu - Kangaroo Island,Goolwa - Port Elliot,3,2,2,0,7,0.42857142857142855,0.2857142857142857,0.2857142857142857,0.0
2021-06-30,SA,South Australia - South East,Fleurieu - Kangaroo Island,Kangaroo Island,2,4,2,1,9,0.2222222222222222,0.2222222222222222,0.4444444444444444,0.1111111111111111
2021-06-30,SA,South Australia - South East,Fleurieu - Kangaroo Island,Strathalbyn,3,1,2,2,8,0.375,0.25,0.125,0.25
2021-06-30,SA,South Australia - South East,Fleurieu - Kangaroo Island,Strathalbyn Surrounds,0,3,0,0,3,0.0,0.0,1.0,0.0
2021-06-30,SA,South Australia - South East,Fleurieu - Kangaroo Island,Victor Harbor,9,1,8,1,19,0.47368421052631576,0.42105263157894735,0.05263157894736842,0.05263157894736842
2021-06-30,SA,South Australia - South East,Fleurieu - Kangaroo Island,Yankalilla,2,4,1,0,7,0.2857142857142857,0.14285714285714285,0.5714285714285714,0.0
2021-06-30,SA,South Australia - South East,Limestone Coast,Grant,0,2,0,1,3,0.0,0.0,0.6666666666666666,0.3333333333333333
2021-06-30,SA,South Australia - South East,Limestone Coast,Kingston - Robe,4,2,3,3,12,0.3333333333333333,0.25,0.16666666666666666,0.25
2021-06-30,SA,South Australia - South East,Limestone Coast,Millicent,3,1,3,0,7,0.42857142857142855,0.42857142857142855,0.14285714285714285,0.0
2021-06-30,SA,South Australia - South East,Limestone Coast,Mount Gambier - East,4,1,2,2,9,0.4444444444444444,0.2222222222222222,0.1111111111111111,0.2222222222222222
2021-06-30,SA,South Australia - South East,Limestone Coast,Mount Gambier - West,9,2,6,4,21,0.42857142857142855,0.2857142857142857,0.09523809523809523,0.19047619047619047
2021-06-30,SA,South Australia - South East,Limestone Coast,Naracoorte,5,1,5,3,14,0.35714285714285715,0.35714285714285715,0.07142857142857142,0.21428571428571427
2021-06-30,SA,South Australia - South East,Limestone Coast,Naracoorte Surrounds,0,2,0,1,3,0.0,0.0,0.6666666666666666,0.3333333333333333
2021-06-30,SA,South Australia - South East,Limestone Coast,Penola,1,4,1,0,6,0.16666666666666666,0.16666666666666666,0.6666666666666666,0.0
2021-06-30,SA,South Australia - South East,Limestone Coast,Tatiara,4,4,4,2,14,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.14285714285714285
2021-06-30,SA,South Australia - South East,Limestone Coast,Wattle Range,0,4,0,0,4,0.0,0.0,1.0,0.0
2021-06-30,SA,South Australia - South East,Murray and Mallee,Barmera,1,3,0,1,5,0.2,0.0,0.6,0.2
2021-06-30,SA,South Australia - South East,Murray and Mallee,Berri,4,1,4,2,11,0.36363636363636365,0.36363636363636365,0.09090909090909091,0.18181818181818182
2021-06-30,SA,South Australia - South East,Murray and Mallee,Karoonda - Lameroo,1,4,1,1,7,0.14285714285714285,0.14285714285714285,0.5714285714285714,0.14285714285714285
2021-06-30,SA,South Australia - South East,Murray and Mallee,Loxton,2,1,2,1,6,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.16666666666666666
2021-06-30,SA,South Australia - South East,Murray and Mallee,Mannum,1,6,1,0,8,0.125,0.125,0.75,0.0
2021-06-30,SA,South Australia - South East,Murray and Mallee,Murray Bridge,6,2,6,2,16,0.375,0.375,0.125,0.125
2021-06-30,SA,South Australia - South East,Murray and Mallee,Murray Bridge Surrounds,0,1,0,0,1,0.0,0.0,1.0,0.0
2021-06-30,SA,South Australia - South East,Murray and Mallee,Renmark,4,2,2,2,10,0.4,0.2,0.2,0.2
2021-06-30,SA,South Australia - South East,Murray and Mallee,Renmark Surrounds,0,2,0,0,2,0.0,0.0,1.0,0.0
2021-06-30,SA,South Australia - South East,Murray and Mallee,The Coorong,1,4,2,0,7,0.14285714285714285,0.2857142857142857,0.5714285714285714,0.0
2021-06-30,SA,South Australia - South East,Murray and Mallee,Waikerie,2,4,2,0,8,0.25,0.25,0.5,0.0
2021-06-30,TAS,Hobart,Brighton,Bridgewater - Gagebrook,1,1,0,0,2,0.5,0.0,0.5,0.0
2021-06-30,TAS,Hobart,Brighton,Brighton - Pontville,1,1,0,0,2,0.5,0.0,0.5,0.0
2021-06-30,TAS,Hobart,Hobart - North East,Bellerive - Rosny,8,2,7,0,17,0.47058823529411764,0.4117647058823529,0.11764705882352941,0.0
2021-06-30,TAS,Hobart,Hobart - North East,Cambridge,1,1,0,0,2,0.5,0.0,0.5,0.0
2021-06-30,TAS,Hobart,Hobart - North East,Howrah - Tranmere,1,1,1,0,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0
2021-06-30,TAS,Hobart,Hobart - North East,Lindisfarne - Rose Bay,1,1,0,0,2,0.5,0.0,0.5,0.0
2021-06-30,TAS,Hobart,Hobart - North East,Mornington - Warrane,0,2,0,0,2,0.0,0.0,1.0,0.0
2021-06-30,TAS,Hobart,Hobart - North East,Risdon Vale,0,1,0,0,1,0.0,0.0,1.0,0.0
2021-06-30,TAS,Hobart,Hobart - North East,Rokeby,0,1,0,0,1,0.0,0.0,1.0,0.0
2021-06-30,TAS,Hobart,Hobart - North East,South Arm,0,1,0,0,1,0.0,0.0,1.0,0.0
2021-06-30,TAS,Hobart,Hobart - North West,Berriedale - Chigwell,0,1,0,0,1,0.0,0.0,1.0,0.0
2021-06-30,TAS,Hobart,Hobart - North West,Claremont (Tas.),0,1,0,0,1,0.0,0.0,1.0,0.0
2021-06-30,TAS,Hobart,Hobart - North West,Glenorchy,7,1,5,0,13,0.5384615384615384,0.38461538461538464,0.07692307692307693,0.0
2021-06-30,TAS,Hobart,Hobart - North West,Moonah,3,1,1,0,5,0.6,0.2,0.2,0.0
2021-06-30,TAS,Hobart,Hobart - North West,New Norfolk,1,1,1,0,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0
2021-06-30,TAS,Hobart,Hobart - South and West,Kingston - Huntingfield,6,1,6,0,13,0.46153846153846156,0.46153846153846156,0.07692307692307693,0.0
2021-06-30,TAS,Hobart,Hobart - South and West,Kingston Beach - Blackmans Bay,0,1,0,0,1,0.0,0.0,1.0,0.0
2021-06-30,TAS,Hobart,Hobart - South and West,Margate - Snug,1,2,0,0,3,0.3333333333333333,0.0,0.6666666666666666,0.0
2021-06-30,TAS,Hobart,Hobart - South and West,Taroona - Bonnet Hill,1,0,0,0,1,1.0,0.0,0.0,0.0
2021-06-30,TAS,Hobart,Hobart Inner,Hobart,18,4,9,3,34,0.5294117647058824,0.2647058823529412,0.11764705882352941,0.08823529411764706
2021-06-30,TAS,Hobart,Hobart Inner,Lenah Valley - Mount Stuart,0,1,0,0,1,0.0,0.0,1.0,0.0
2021-06-30,TAS,Hobart,Hobart Inner,New Town,1,1,0,1,3,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333
2021-06-30,TAS,Hobart,Hobart Inner,Sandy Bay,3,2,1,0,6,0.5,0.16666666666666666,0.3333333333333333,0.0
2021-06-30,TAS,Hobart,Hobart Inner,South Hobart - Fern Tree,1,1,0,0,2,0.5,0.0,0.5,0.0
2021-06-30,TAS,Hobart,Hobart Inner,West Hobart,0,1,0,0,1,0.0,0.0,1.0,0.0
2021-06-30,TAS,Hobart,Sorell - Dodges Ferry,Dodges Ferry - Lewisham,0,2,0,0,2,0.0,0.0,1.0,0.0
2021-06-30,TAS,Hobart,Sorell - Dodges Ferry,Sorell - Richmond,3,2,3,0,8,0.375,0.375,0.25,0.0
2021-06-30,TAS,Launceston and North East,Launceston,Invermay,0,1,0,0,1,0.0,0.0,1.0,0.0
2021-06-30,TAS,Launceston and North East,Launceston,Kings Meadows - Punchbowl,6,1,5,0,12,0.5,0.4166666666666667,0.08333333333333333,0.0
2021-06-30,TAS,Launceston and North East,Launceston,Launceston,16,2,8,6,32,0.5,0.25,0.0625,0.1875
2021-06-30,TAS,Launceston and North East,Launceston,Legana,0,1,0,0,1,0.0,0.0,1.0,0.0
2021-06-30,TAS,Launceston and North East,Launceston,Mowbray,3,1,1,0,5,0.6,0.2,0.2,0.0
2021-06-30,TAS,Launceston and North East,Launceston,Newnham - Mayfield,1,1,0,0,2,0.5,0.0,0.5,0.0
2021-06-30,TAS,Launceston and North East,Launceston,Newstead,0,1,0,0,1,0.0,0.0,1.0,0.0
2021-06-30,TAS,Launceston and North East,Launceston,Norwood (Tas.),0,1,0,0,1,0.0,0.0,1.0,0.0
2021-06-30,TAS,Launceston and North East,Launceston,Prospect Vale - Blackstone,0,0,0,1,1,0.0,0.0,0.0,1.0
2021-06-30,TAS,Launceston and North East,Launceston,Ravenswood,1,1,0,0,2,0.5,0.0,0.5,0.0
2021-06-30,TAS,Launceston and North East,Launceston,Riverside,2,1,0,0,3,0.6666666666666666,0.0,0.3333333333333333,0.0
2021-06-30,TAS,Launceston and North East,Launceston,Summerhill - Prospect,0,1,0,0,1,0.0,0.0,1.0,0.0
2021-06-30,TAS,Launceston and North East,Launceston,Trevallyn,0,1,0,0,1,0.0,0.0,1.0,0.0
2021-06-30,TAS,Launceston and North East,Launceston,Waverley - St Leonards,0,1,0,0,1,0.0,0.0,1.0,0.0
2021-06-30,TAS,Launceston and North East,Meander Valley - West Tamar,Beauty Point - Beaconsfield,0,2,0,1,3,0.0,0.0,0.6666666666666666,0.3333333333333333
2021-06-30,TAS,Launceston and North East,Meander Valley - West Tamar,Deloraine,2,3,2,0,7,0.2857142857142857,0.2857142857142857,0.42857142857142855,0.0
2021-06-30,TAS,Launceston and North East,Meander Valley - West Tamar,Grindelwald - Lanena,1,4,1,0,6,0.16666666666666666,0.16666666666666666,0.6666666666666666,0.0
2021-06-30,TAS,Launceston and North East,Meander Valley - West Tamar,Hadspen - Carrick,0,2,0,0,2,0.0,0.0,1.0,0.0
2021-06-30,TAS,Launceston and North East,Meander Valley - West Tamar,Westbury,0,3,0,0,3,0.0,0.0,1.0,0.0
2021-06-30,TAS,Launceston and North East,North East,Dilston - Lilydale,0,3,0,0,3,0.0,0.0,1.0,0.0
2021-06-30,TAS,Launceston and North East,North East,Flinders and Cape Barren Islands,0,3,0,1,4,0.0,0.0,0.75,0.25
2021-06-30,TAS,Launceston and North East,North East,George Town,1,2,1,0,4,0.25,0.25,0.5,0.0
2021-06-30,TAS,Launceston and North East,North East,Longford,1,1,1,0,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0
2021-06-30,TAS,Launceston and North East,North East,Northern Midlands,1,4,1,0,6,0.16666666666666666,0.16666666666666666,0.6666666666666666,0.0
2021-06-30,TAS,Launceston and North East,North East,Perth - Evandale,2,2,0,0,4,0.5,0.0,0.5,0.0
2021-06-30,TAS,Launceston and North East,North East,Scottsdale - Bridport,3,6,2,1,12,0.25,0.16666666666666666,0.5,0.08333333333333333
2021-06-30,TAS,Launceston and North East,North East,St Helens - Scamander,4,5,3,0,12,0.3333333333333333,0.25,0.4166666666666667,0.0
2021-06-30,TAS,South East,Central Highlands (Tas.),Central Highlands,0,4,0,1,5,0.0,0.0,0.8,0.2
2021-06-30,TAS,South East,Central Highlands (Tas.),Derwent Valley,0,2,0,0,2,0.0,0.0,1.0,0.0
2021-06-30,TAS,South East,Central Highlands (Tas.),Southern Midlands,1,4,1,0,6,0.16666666666666666,0.16666666666666666,0.6666666666666666,0.0
2021-06-30,TAS,South East,Huon - Bruny Island,Bruny Island - Kettering,0,4,0,0,4,0.0,0.0,1.0,0.0
2021-06-30,TAS,South East,Huon - Bruny Island,Cygnet,2,1,1,0,4,0.5,0.25,0.25,0.0
2021-06-30,TAS,South East,Huon - Bruny Island,Geeveston - Dover,2,2,2,0,6,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0
2021-06-30,TAS,South East,Huon - Bruny Island,Huonville - Franklin,2,3,2,0,7,0.2857142857142857,0.2857142857142857,0.42857142857142855,0.0
2021-06-30,TAS,South East,South East Coast,Forestier - Tasman,1,2,1,0,4,0.25,0.25,0.5,0.0
2021-06-30,TAS,South East,South East Coast,Triabunna - Bicheno,2,5,2,0,9,0.2222222222222222,0.2222222222222222,0.5555555555555556,0.0
2021-06-30,TAS,West and North West,Burnie - Ulverstone,Acton - Upper Burnie,0,1,0,0,1,0.0,0.0,1.0,0.0
2021-06-30,TAS,West and North West,Burnie - Ulverstone,Burnie - Ulverstone Surrounds,0,2,0,0,2,0.0,0.0,1.0,0.0
2021-06-30,TAS,West and North West,Burnie - Ulverstone,Burnie - Wivenhoe,7,3,7,1,18,0.3888888888888889,0.3888888888888889,0.16666666666666666,0.05555555555555555
2021-06-30,TAS,West and North West,Burnie - Ulverstone,Penguin - Sulphur Creek,0,1,0,0,1,0.0,0.0,1.0,0.0
2021-06-30,TAS,West and North West,Burnie - Ulverstone,Somerset,0,1,0,0,1,0.0,0.0,1.0,0.0
2021-06-30,TAS,West and North West,Burnie - Ulverstone,Ulverstone,5,2,3,0,10,0.5,0.3,0.2,0.0
2021-06-30,TAS,West and North West,Burnie - Ulverstone,West Ulverstone,0,1,0,0,1,0.0,0.0,1.0,0.0
2021-06-30,TAS,West and North West,Burnie - Ulverstone,Wynyard,1,1,2,0,4,0.25,0.5,0.25,0.0
2021-06-30,TAS,West and North West,Devonport,Devonport,10,2,7,2,21,0.47619047619047616,0.3333333333333333,0.09523809523809523,0.09523809523809523
2021-06-30,TAS,West and North West,Devonport,East Devonport,1,1,0,0,2,0.5,0.0,0.5,0.0
2021-06-30,TAS,West and North West,Devonport,Latrobe,1,1,1,1,4,0.25,0.25,0.25,0.25
2021-06-30,TAS,West and North West,Devonport,Miandetta - Don,1,1,0,1,3,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333
2021-06-30,TAS,West and North West,Devonport,Port Sorell,1,2,1,0,4,0.25,0.25,0.5,0.0
2021-06-30,TAS,West and North West,Devonport,Quoiba - Spreyton,0,2,0,0,2,0.0,0.0,1.0,0.0
2021-06-30,TAS,West and North West,Devonport,Sheffield - Railton,2,3,1,0,6,0.3333333333333333,0.16666666666666666,0.5,0.0
2021-06-30,TAS,West and North West,Devonport,Turners Beach - Forth,0,2,0,0,2,0.0,0.0,1.0,0.0
2021-06-30,TAS,West and North West,West Coast,King Island,1,1,1,1,4,0.25,0.25,0.25,0.25
2021-06-30,TAS,West and North West,West Coast,North West,0,5,0,0,5,0.0,0.0,1.0,0.0
2021-06-30,TAS,West and North West,West Coast,Smithton,3,1,3,3,10,0.3,0.3,0.1,0.3
2021-06-30,TAS,West and North West,West Coast,Waratah,0,3,0,0,3,0.0,0.0,1.0,0.0
2021-06-30,TAS,West and North West,West Coast,West Coast (Tas.),2,5,2,0,9,0.2222222222222222,0.2222222222222222,0.5555555555555556,0.0
2021-06-30,VIC,Ballarat,Ballarat,Alfredton,0,1,0,1,2,0.0,0.0,0.5,0.5
2021-06-30,VIC,Ballarat,Ballarat,Ballarat,26,4,13,4,47,0.5531914893617021,0.2765957446808511,0.0851063829787234,0.0851063829787234
2021-06-30,VIC,Ballarat,Ballarat,Ballarat East - Warrenheip,1,0,0,0,1,1.0,0.0,0.0,0.0
2021-06-30,VIC,Ballarat,Ballarat,Ballarat North - Invermay,0,2,0,0,2,0.0,0.0,1.0,0.0
2021-06-30,VIC,Ballarat,Ballarat,Buninyong,1,1,1,0,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0
2021-06-30,VIC,Ballarat,Ballarat,Canadian - Mount Clear,2,2,0,0,4,0.5,0.0,0.5,0.0
2021-06-30,VIC,Ballarat,Ballarat,Delacombe,5,1,1,0,7,0.7142857142857143,0.14285714285714285,0.14285714285714285,0.0
2021-06-30,VIC,Ballarat,Ballarat,Sebastopol - Redan,5,1,1,0,7,0.7142857142857143,0.14285714285714285,0.14285714285714285,0.0
2021-06-30,VIC,Ballarat,Ballarat,Wendouree - Miners Rest,4,2,1,1,8,0.5,0.125,0.25,0.125
2021-06-30,VIC,Ballarat,Creswick - Daylesford - Ballan,Bacchus Marsh Surrounds,2,2,2,0,6,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0
2021-06-30,VIC,Ballarat,Creswick - Daylesford - Ballan,Creswick - Clunes,3,2,1,1,7,0.42857142857142855,0.14285714285714285,0.2857142857142857,0.14285714285714285
2021-06-30,VIC,Ballarat,Creswick - Daylesford - Ballan,Daylesford,4,2,3,0,9,0.4444444444444444,0.3333333333333333,0.2222222222222222,0.0
2021-06-30,VIC,Ballarat,Creswick - Daylesford - Ballan,Gordon (Vic.),1,3,0,0,4,0.25,0.0,0.75,0.0
2021-06-30,VIC,Ballarat,Maryborough - Pyrenees,Avoca,1,6,1,1,9,0.1111111111111111,0.1111111111111111,0.6666666666666666,0.1111111111111111
2021-06-30,VIC,Ballarat,Maryborough - Pyrenees,Beaufort,1,2,1,0,4,0.25,0.25,0.5,0.0
2021-06-30,VIC,Ballarat,Maryborough - Pyrenees,Golden Plains - North,0,2,0,0,2,0.0,0.0,1.0,0.0
2021-06-30,VIC,Ballarat,Maryborough - Pyrenees,Maryborough (Vic.),5,1,4,0,10,0.5,0.4,0.1,0.0
2021-06-30,VIC,Ballarat,Maryborough - Pyrenees,Maryborough Surrounds,0,4,0,1,5,0.0,0.0,0.8,0.2
2021-06-30,VIC,Bendigo,Bendigo,Bendigo,21,3,8,5,37,0.5675675675675675,0.21621621621621623,0.08108108108108109,0.13513513513513514
2021-06-30,VIC,Bendigo,Bendigo,California Gully - Eaglehawk,2,2,2,0,6,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0
2021-06-30,VIC,Bendigo,Bendigo,East Bendigo - Kennington,7,2,3,0,12,0.5833333333333334,0.25,0.16666666666666666,0.0
2021-06-30,VIC,Bendigo,Bendigo,Flora Hill - Spring Gully,0,2,0,0,2,0.0,0.0,1.0,0.0
2021-06-30,VIC,Bendigo,Bendigo,Kangaroo Flat - Golden Square,9,4,1,1,15,0.6,0.06666666666666667,0.26666666666666666,0.06666666666666667
2021-06-30,VIC,Bendigo,Bendigo,Maiden Gully,1,1,0,0,2,0.5,0.0,0.5,0.0
2021-06-30,VIC,Bendigo,Bendigo,Strathfieldsaye,2,2,0,0,4,0.5,0.0,0.5,0.0
2021-06-30,VIC,Bendigo,Bendigo,White Hills - Ascot,2,3,0,0,5,0.4,0.0,0.6,0.0
2021-06-30,VIC,Bendigo,Heathcote - Castlemaine - Kyneton,Bendigo Surrounds - South,0,2,0,0,2,0.0,0.0,1.0,0.0
2021-06-30,VIC,Bendigo,Heathcote - Castlemaine - Kyneton,Castlemaine,5,3,4,0,12,0.4166666666666667,0.3333333333333333,0.25,0.0
2021-06-30,VIC,Bendigo,Heathcote - Castlemaine - Kyneton,Castlemaine Surrounds,1,7,1,2,11,0.09090909090909091,0.09090909090909091,0.6363636363636364,0.18181818181818182
2021-06-30,VIC,Bendigo,Heathcote - Castlemaine - Kyneton,Heathcote,2,2,1,0,5,0.4,0.2,0.4,0.0
2021-06-30,VIC,Bendigo,Heathcote - Castlemaine - Kyneton,Kyneton,5,3,4,1,13,0.38461538461538464,0.3076923076923077,0.23076923076923078,0.07692307692307693
2021-06-30,VIC,Bendigo,Heathcote - Castlemaine - Kyneton,Woodend,3,1,1,1,6,0.5,0.16666666666666666,0.16666666666666666,0.16666666666666666
2021-06-30,VIC,Bendigo,Loddon - Elmore,Bendigo Surrounds - North,1,2,1,0,4,0.25,0.25,0.5,0.0
2021-06-30,VIC,Bendigo,Loddon - Elmore,Loddon,3,10,1,3,17,0.17647058823529413,0.058823529411764705,0.5882352941176471,0.17647058823529413
2021-06-30,VIC,Geelong,Barwon - West,Bannockburn,1,1,1,0,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0
2021-06-30,VIC,Geelong,Barwon - West,Golden Plains - South,0,4,0,0,4,0.0,0.0,1.0,0.0
2021-06-30,VIC,Geelong,Barwon - West,Winchelsea,1,3,1,0,5,0.2,0.2,0.6,0.0
2021-06-30,VIC,Geelong,Geelong,Belmont,5,1,3,0,9,0.5555555555555556,0.3333333333333333,0.1111111111111111,0.0
2021-06-30,VIC,Geelong,Geelong,Charlemont,0,1,0,0,1,0.0,0.0,1.0,0.0
2021-06-30,VIC,Geelong,Geelong,Corio - Lovely Banks,8,1,2,1,12,0.6666666666666666,0.16666666666666666,0.08333333333333333,0.08333333333333333
2021-06-30,VIC,Geelong,Geelong,Geelong,18,4,8,6,36,0.5,0.2222222222222222,0.1111111111111111,0.16666666666666666
2021-06-30,VIC,Geelong,Geelong,Geelong West - Hamlyn Heights,10,5,5,0,20,0.5,0.25,0.25,0.0
2021-06-30,VIC,Geelong,Geelong,Grovedale - Mount Duneed,17,2,6,0,25,0.68,0.24,0.08,0.0
2021-06-30,VIC,Geelong,Geelong,Highton,8,2,2,0,12,0.6666666666666666,0.16666666666666666,0.16666666666666666,0.0
2021-06-30,VIC,Geelong,Geelong,Lara,4,2,2,0,8,0.5,0.25,0.25,0.0
2021-06-30,VIC,Geelong,Geelong,Leopold,3,1,1,0,5,0.6,0.2,0.2,0.0
2021-06-30,VIC,Geelong,Geelong,Newcomb - Moolap,7,1,3,0,11,0.6363636363636364,0.2727272727272727,0.09090909090909091,0.0
2021-06-30,VIC,Geelong,Geelong,Newtown (Vic.),2,3,1,0,6,0.3333333333333333,0.16666666666666666,0.5,0.0
2021-06-30,VIC,Geelong,Geelong,Norlane,2,2,0,0,4,0.5,0.0,0.5,0.0
2021-06-30,VIC,Geelong,Geelong,North Geelong - Bell Park,4,4,2,0,10,0.4,0.2,0.4,0.0
2021-06-30,VIC,Geelong,Surf Coast - Bellarine Peninsula,Barwon Heads - Armstrong Creek,4,2,1,0,7,0.5714285714285714,0.14285714285714285,0.2857142857142857,0.0
2021-06-30,VIC,Geelong,Surf Coast - Bellarine Peninsula,Clifton Springs,4,1,3,0,8,0.5,0.375,0.125,0.0
2021-06-30,VIC,Geelong,Surf Coast - Bellarine Peninsula,Lorne - Anglesea,4,3,3,0,10,0.4,0.3,0.3,0.0
2021-06-30,VIC,Geelong,Surf Coast - Bellarine Peninsula,Ocean Grove,6,2,5,0,13,0.46153846153846156,0.38461538461538464,0.15384615384615385,0.0
2021-06-30,VIC,Geelong,Surf Coast - Bellarine Peninsula,Point Lonsdale - Queenscliff,0,2,0,0,2,0.0,0.0,1.0,0.0
2021-06-30,VIC,Geelong,Surf Coast - Bellarine Peninsula,Portarlington,2,3,1,0,6,0.3333333333333333,0.16666666666666666,0.5,0.0
2021-06-30,VIC,Geelong,Surf Coast - Bellarine Peninsula,Torquay,6,1,4,0,11,0.5454545454545454,0.36363636363636365,0.09090909090909091,0.0
2021-06-30,VIC,Hume,Upper Goulburn Valley,Alexandra,4,6,2,3,15,0.26666666666666666,0.13333333333333333,0.4,0.2
2021-06-30,VIC,Hume,Upper Goulburn Valley,Euroa,1,4,3,2,10,0.1,0.3,0.4,0.2
2021-06-30,VIC,Hume,Upper Goulburn Valley,Kilmore - Broadford,6,2,5,0,13,0.46153846153846156,0.38461538461538464,0.15384615384615385,0.0
2021-06-30,VIC,Hume,Upper Goulburn Valley,Mansfield (Vic.),4,7,4,0,15,0.26666666666666666,0.26666666666666666,0.4666666666666667,0.0
2021-06-30,VIC,Hume,Upper Goulburn Valley,Nagambie,2,2,2,0,6,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0
2021-06-30,VIC,Hume,Upper Goulburn Valley,Seymour,5,2,4,0,11,0.45454545454545453,0.36363636363636365,0.18181818181818182,0.0
2021-06-30,VIC,Hume,Upper Goulburn Valley,Seymour Surrounds,1,4,2,0,7,0.14285714285714285,0.2857142857142857,0.5714285714285714,0.0
2021-06-30,VIC,Hume,Upper Goulburn Valley,Yea,2,3,1,1,7,0.2857142857142857,0.14285714285714285,0.42857142857142855,0.14285714285714285
2021-06-30,VIC,Hume,Wangaratta - Benalla,Benalla,6,2,5,1,14,0.42857142857142855,0.35714285714285715,0.14285714285714285,0.07142857142857142
2021-06-30,VIC,Hume,Wangaratta - Benalla,Benalla Surrounds,0,3,0,0,3,0.0,0.0,1.0,0.0
2021-06-30,VIC,Hume,Wangaratta - Benalla,Rutherglen,1,2,1,0,4,0.25,0.25,0.5,0.0
2021-06-30,VIC,Hume,Wangaratta - Benalla,Wangaratta,16,4,7,3,30,0.5333333333333333,0.23333333333333334,0.13333333333333333,0.1
2021-06-30,VIC,Hume,Wangaratta - Benalla,Wangaratta Surrounds,2,9,1,0,12,0.16666666666666666,0.08333333333333333,0.75,0.0
2021-06-30,VIC,Hume,Wodonga - Alpine,Baranduda - Leneva,3,2,2,0,7,0.42857142857142855,0.2857142857142857,0.2857142857142857,0.0
2021-06-30,VIC,Hume,Wodonga - Alpine,Beechworth,3,1,3,0,7,0.42857142857142855,0.42857142857142855,0.14285714285714285,0.0
2021-06-30,VIC,Hume,Wodonga - Alpine,Bright - Mount Beauty,6,6,6,0,18,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0
2021-06-30,VIC,Hume,Wodonga - Alpine,Chiltern - Indigo Valley,2,2,1,0,5,0.4,0.2,0.4,0.0
2021-06-30,VIC,Hume,Wodonga - Alpine,Myrtleford,2,1,2,1,6,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.16666666666666666
2021-06-30,VIC,Hume,Wodonga - Alpine,Towong,6,7,4,2,19,0.3157894736842105,0.21052631578947367,0.3684210526315789,0.10526315789473684
2021-06-30,VIC,Hume,Wodonga - Alpine,West Wodonga,6,1,0,0,7,0.8571428571428571,0.0,0.14285714285714285,0.0
