POW_SA2_CODE_2021,IE_Mng_OMEs_Nil_e,IE_Mng_OMEs_1_19_e,IE_Mng_OMEs_20mo_e,IE_Mng_OMEs_NE_NS,IE_Mng_Tot,IE_Pro_OMEs_Nil_e,IE_Pro_OMEs_1_19_e,IE_Pro_OMEs_20mo_e,IE_Pro_OMEs_NE_NS,IE_Pro_Tot,IE_TecTW_OMEs_Nil_e,IE_TecTW_OMEs_1_19_e,IE_TecTW_OMEs_20mo_e,IE_TecTW_OMEs_NE_NS,IE_TecTW_Tot,IE_CoPSW_OMEs_Nil_e,IE_CoPSW_OMEs_1_19_e,IE_CoPSW_OMEs_20mo_e,IE_CoPSW_OMEs_NE_NS,IE_CoPSW_Tot,IE_ClAW_OMEs_Nil_e,IE_ClAW_OMEs_1_19_e,IE_ClAW_OMEs_20mo_e,IE_ClAW_OMEs_NE_NS,IE_ClAW_Tot,IE_SWs_OMEs_Nil_e,IE_SWs_OMEs_1_19_e,IE_SWs_OMEs_20mo_e,IE_SWs_OMEs_NE_NS,IE_SWs_Tot,IE_MaOpD_OMEs_Nil_e,IE_MaOpD_OMEs_1_19_e,IE_MaOpD_OMEs_20mo_e,IE_MaOpD_OMEs_NE_NS,IE_MaOpD_Tot,IE_Lab_OMEs_Nil_e,IE_Lab_OMEs_1_19_e,IE_Lab_OMEs_20mo_e,IE_Lab_OMEs_NE_NS,IE_Lab_Tot,IE_IDNS_OMEs_Nil_e,IE_IDNS_OMEs_1_19_e,IE_IDNS_OMEs_20mo_e,IE_IDNS_OMEs_NE_NS,IE_IDNS_Tot,IE_Tot_OMEs_Nil_e,IE_Tot_OMEs_1_19_e,IE_Tot_OMEs_20mo_e,IE_Tot_OMEs_NE_NS,IE_Tot_Tot,UIE_Mng_OMEs_Nil_e,UIE_Mng_OMEs_1_19_e,UIE_Mng_OMEs_20mo_e,UIE_Mng_OMEs_NE_NS,UIE_Mng_Tot,UIE_Pro_OMEs_Nil_e,UIE_Pro_OMEs_1_19_e,UIE_Pro_OMEs_20mo_e,UIE_Pro_OMEs_NE_NS,UIE_Pro_Tot,UIE_TecTW_OMEs_Nil_e,UIE_TecTW_OMEs_1_19_e,UIE_TecTW_OMEs_20mo_e,UIE_TecTW_OMEs_NE_NS,UIE_TecTW_Tot,UIE_CoPSW_OMEs_Nil_e,UIE_CoPSW_OMEs_1_19_e,UIE_CoPSW_OMEs_20mo_e,UIE_CoPSW_OMEs_NE_NS,UIE_CoPSW_Tot,UIE_ClAW_OMEs_Nil_e,UIE_ClAW_OMEs_1_19_e,UIE_ClAW_OMEs_20mo_e,UIE_ClAW_OMEs_NE_NS,UIE_ClAW_Tot,UIE_SWs_OMEs_Nil_e,UIE_SWs_OMEs_1_19_e,UIE_SWs_OMEs_20mo_e,UIE_SWs_OMEs_NE_NS,UIE_SWs_Tot,UIE_MaOpD_OMEs_Nil_e,UIE_MaOpD_OMEs_1_19_e,UIE_MaOpD_OMEs_20mo_e,UIE_MaOpD_OMEs_NE_NS,UIE_MaOpD_Tot,UIE_Lab_OMEs_Nil_e,UIE_Lab_OMEs_1_19_e,UIE_Lab_OMEs_20mo_e,UIE_Lab_OMEs_NE_NS,UIE_Lab_Tot,UIE_IDNS_OMEs_Nil_e,UIE_IDNS_OMEs_1_19_e,UIE_IDNS_OMEs_20mo_e,UIE_IDNS_OMEs_NE_NS,UIE_IDNS_Tot,UIE_Tot_OMEs_Nil_e,UIE_Tot_OMEs_1_19_e,UIE_Tot_OMEs_20mo_e,UIE_Tot_OMEs_NE_NS,UIE_Tot_Tot,Tot_Mng_OMEs_Nil_e,Tot_Mng_OMEs_1_19_e,Tot_Mng_OMEs_20mo_e,Tot_Mng_OMEs_NE_NS,Tot_Mng_Tot,Tot_Pro_OMEs_Nil_e,Tot_Pro_OMEs_1_19_e,Tot_Pro_OMEs_20mo_e,Tot_Pro_OMEs_NE_NS,Tot_Pro_Tot,Tot_TecTW_OMEs_Nil_e,Tot_TecTW_OMEs_1_19_e,Tot_TecTW_OMEs_20mo_e,Tot_TecTW_OMEs_NE_NS,Tot_TecTW_Tot,Tot_CoPSW_OMEs_Nil_e,Tot_CoPSW_OMEs_1_19_e,Tot_CoPSW_OMEs_20mo_e,Tot_CoPSW_OMEs_NE_NS,Tot_CoPSW_Tot,Tot_ClAW_OMEs_Nil_e,Tot_ClAW_OMEs_1_19_e,Tot_ClAW_OMEs_20mo_e,Tot_ClAW_OMEs_NE_NS,Tot_ClAW_Tot,Tot_SWs_OMEs_Nil_e,Tot_SWs_OMEs_1_19_e,Tot_SWs_OMEs_20mo_e,Tot_SWs_OMEs_NE_NS,Tot_SWs_Tot,Tot_MaOpD_OMEs_Nil_e,Tot_MaOpD_OMEs_1_19_e,Tot_MaOpD_OMEs_20mo_e,Tot_MaOpD_OMEs_NE_NS,Tot_MaOpD_Tot,Tot_Lab_OMEs_Nil_e,Tot_Lab_OMEs_1_19_e,Tot_Lab_OMEs_20mo_e,Tot_Lab_OMEs_NE_NS,Tot_Lab_Tot,Tot_IDNS_OMEs_Nil_e,Tot_IDNS_OMEs_1_19_e,Tot_IDNS_OMEs_20mo_e,Tot_IDNS_OMEs_NE_NS,Tot_IDNS_Tot,Tot_Tot_OMEs_Nil_e,Tot_Tot_OMEs_1_19_e,Tot_Tot_OMEs_20mo_e,Tot_Tot_OMEs_NE_NS,Tot_Tot_Tot
313021572,10,99,31,0,146,12,11,8,0,24,27,44,3,0,75,0,5,0,0,5,12,46,6,0,62,7,14,6,0,27,21,7,0,0,32,7,7,0,0,16,3,0,0,0,4,103,234,48,0,389,15,10,0,0,28,32,9,0,0,40,95,26,0,0,124,55,3,0,0,61,24,9,0,0,33,4,0,0,0,4,25,4,0,0,29,34,6,0,0,40,13,0,0,0,12,298,68,5,0,372,26,110,31,0,175,40,19,11,0,68,122,73,3,0,196,57,9,0,0,67,35,53,6,0,95,13,14,6,0,27,49,12,0,0,59,40,18,0,0,55,13,5,0,0,16,403,306,54,0,762
313021573,13,59,13,0,78,17,34,0,0,56,19,28,0,0,51,0,8,0,0,13,15,18,5,0,36,3,8,0,0,10,5,0,0,0,9,10,8,0,0,13,0,0,0,0,3,85,163,24,0,267,14,13,0,0,31,34,14,4,0,49,70,25,0,0,91,46,0,0,0,47,14,4,0,0,20,9,0,0,0,14,12,0,0,0,15,39,8,0,0,48,6,0,0,0,6,246,67,3,0,318,31,68,14,0,110,46,46,7,0,101,94,52,0,0,143,50,10,0,0,58,29,28,5,0,61,14,10,0,0,26,25,0,0,0,28,45,15,0,0,63,3,0,0,0,4,330,233,24,0,593
313031370,10,35,3,0,51,3,0,0,0,8,10,0,0,0,14,0,3,0,0,0,6,4,0,0,11,0,0,0,0,4,0,7,0,0,7,3,7,3,0,7,0,0,0,0,0,41,59,7,0,113,68,19,0,3,88,7,3,0,0,9,23,10,0,0,33,12,0,0,0,10,11,0,0,0,17,3,0,0,0,5,13,3,0,0,14,16,6,0,0,23,6,0,0,0,10,163,40,4,3,211,83,50,7,3,138,16,11,0,0,20,33,12,0,0,47,9,4,0,0,15,17,6,0,0,22,4,4,0,0,8,12,10,0,0,24,20,11,3,0,31,9,3,0,0,13,206,104,10,4,325
313031371,18,30,3,0,49,16,10,0,0,26,15,18,0,0,30,0,0,0,0,0,10,11,4,0,19,4,5,0,0,10,5,4,0,0,8,5,5,0,0,10,0,3,0,0,4,70,82,8,0,160,49,21,0,3,69,27,3,0,0,30,41,15,0,0,58,22,0,0,0,22,14,5,0,0,18,5,0,0,0,6,10,0,0,0,9,24,5,0,0,30,3,0,0,0,6,191,58,0,3,253,58,52,3,3,118,41,13,0,0,55,53,32,0,0,86,24,0,0,0,24,23,12,4,0,40,11,6,0,0,21,14,5,0,0,25,29,11,0,0,44,3,6,0,0,6,264,142,8,9,418
313041372,12,40,11,0,72,17,16,0,0,33,20,36,0,0,60,3,5,0,0,9,14,19,0,0,33,7,7,0,0,15,15,3,0,0,17,5,5,0,0,12,3,0,0,0,8,94,141,10,0,249,14,17,0,0,32,53,9,0,0,62,72,26,0,0,95,63,4,0,0,71,13,13,0,0,22,16,0,0,0,16,27,0,0,0,24,39,5,0,0,47,3,0,0,0,4,301,79,0,0,377,26,62,14,0,103,62,24,0,0,90,92,61,0,0,157,66,12,0,0,81,24,32,0,0,57,18,11,0,0,31,34,8,0,0,43,46,9,0,0,61,10,0,0,0,9,392,220,13,0,626
313041373,24,94,37,0,154,17,26,0,0,42,32,43,0,0,82,0,0,0,0,7,7,50,3,0,61,10,22,7,0,32,28,16,0,0,47,13,14,4,0,26,9,3,0,0,7,128,274,54,0,456,23,19,0,0,40,54,10,0,0,67,87,20,0,0,111,63,5,0,0,68,36,5,0,0,40,20,9,0,0,23,34,7,0,0,42,50,12,0,0,60,3,0,0,0,4,376,80,3,0,462,45,112,41,0,194,70,32,4,0,112,122,64,0,0,190,65,8,0,0,72,40,54,3,0,100,28,25,7,0,57,62,23,0,0,88,62,25,4,0,85,6,3,0,0,10,503,350,58,0,910
313041374,10,26,4,0,35,8,3,0,0,8,13,17,0,0,27,6,0,0,0,4,8,7,0,0,16,8,0,0,0,8,8,6,0,0,10,0,5,0,0,3,0,0,0,0,0,55,64,6,0,127,15,7,0,0,21,15,4,0,0,16,35,12,0,0,45,8,0,0,0,8,17,4,0,0,21,5,0,0,0,5,8,0,0,0,8,17,0,0,0,19,4,0,0,0,4,115,28,0,0,145,22,31,8,0,60,21,9,0,0,24,48,25,0,0,75,14,0,0,0,17,26,10,0,0,43,12,0,0,0,12,13,6,0,0,18,18,5,0,0,21,4,0,0,0,4,174,87,5,0,273
313041375,23,73,34,0,126,22,16,0,0,38,31,50,0,0,80,3,0,0,0,5,18,31,0,0,52,10,12,0,0,18,19,8,0,0,31,8,11,0,0,23,0,0,0,0,4,138,209,31,0,378,33,21,3,0,57,70,10,0,0,82,77,30,0,0,109,71,3,0,0,70,22,13,0,0,33,5,0,0,0,8,10,0,0,0,14,41,10,0,0,47,6,6,0,0,14,338,91,3,0,433,62,89,31,0,178,94,26,0,0,119,110,79,0,0,188,70,9,0,0,78,39,49,0,0,88,14,12,0,0,24,33,13,0,0,47,45,20,0,0,67,7,8,0,0,14,473,295,34,0,808
313041376,3,12,0,0,23,7,3,0,0,11,10,18,0,0,25,0,0,0,0,0,7,14,0,0,19,0,4,0,0,5,5,4,0,0,3,3,4,0,0,6,0,0,0,0,0,40,59,0,0,97,10,4,0,0,16,15,0,0,0,22,26,5,0,0,33,5,0,0,0,5,7,5,0,0,9,0,0,0,0,0,3,4,0,0,5,3,0,0,0,3,3,0,0,0,3,70,16,3,0,94,14,19,3,0,33,28,3,0,0,31,33,25,0,0,59,5,0,0,0,6,12,11,0,0,26,0,5,0,0,10,7,7,0,0,9,11,4,0,0,12,5,0,0,0,3,109,76,6,0,189
313051377,22,98,25,0,143,19,11,0,0,36,23,59,0,0,82,0,0,0,0,0,9,38,4,0,58,3,19,0,0,23,5,0,0,0,8,9,10,0,0,22,0,3,3,0,6,88,253,37,0,375,17,20,0,0,39,34,8,0,0,41,67,33,0,0,99,27,0,0,0,31,10,8,0,0,16,16,0,0,0,16,10,0,0,0,18,27,0,0,0,36,5,3,0,0,6,223,72,0,0,297,42,117,25,0,180,53,21,0,0,78,93,91,0,0,190,26,0,0,0,31,18,49,4,0,77,19,19,0,0,41,14,9,0,0,20,35,14,0,0,57,5,6,3,0,10,310,320,37,0,673
313051378,12,35,9,0,63,23,28,0,0,50,11,9,0,0,25,6,9,0,0,9,12,16,3,0,33,9,14,0,0,21,4,4,0,0,3,0,3,0,0,3,0,0,0,0,0,80,114,14,0,205,24,7,0,0,32,70,8,0,0,76,50,15,0,0,58,43,0,0,0,48,16,3,0,0,25,5,0,0,0,5,7,0,0,0,7,31,4,0,0,27,5,0,0,0,5,247,39,0,0,286,36,41,9,0,89,88,38,0,0,127,61,22,0,0,82,54,5,0,0,62,28,18,3,0,53,14,14,0,0,23,11,4,0,0,10,30,6,0,0,37,4,0,0,0,4,329,151,14,0,491
313051379,6,50,14,0,73,32,44,0,0,79,6,15,4,0,22,8,7,0,0,9,0,11,0,0,15,8,19,3,0,26,5,3,0,0,11,6,9,0,0,8,6,0,0,0,6,74,153,16,0,246,24,23,0,0,39,62,24,5,0,86,43,13,0,0,59,44,11,0,0,56,10,4,0,0,13,10,7,0,0,17,5,0,0,0,5,25,3,0,0,33,0,0,0,0,5,230,78,3,0,314,29,70,13,0,111,94,68,5,0,162,53,24,3,0,83,49,15,0,0,70,15,19,0,0,35,11,23,3,0,40,12,3,0,0,16,32,11,0,0,42,10,0,0,0,8,306,233,19,0,561
313051380,12,56,16,0,84,17,41,0,0,65,24,40,6,0,65,5,9,0,0,10,7,26,0,0,33,9,8,0,0,16,11,3,0,0,14,15,5,0,0,16,5,0,0,0,6,101,190,27,0,318,18,22,0,0,38,59,9,0,0,74,90,21,0,0,108,54,0,0,0,60,19,10,0,0,23,8,5,0,0,14,19,3,0,0,21,35,7,0,0,43,10,0,0,0,10,319,68,3,0,388,30,77,18,0,119,83,56,4,0,143,116,56,6,0,174,61,11,0,0,68,22,34,0,0,54,16,6,0,0,28,28,7,0,0,35,51,12,0,0,66,16,0,0,0,14,417,261,25,0,703
313051574,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,10,3,4,0,0,8,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,0,0,0,0,0,7,0,0,0,7,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,12,4,0,0,16,3,4,0,0,8,0,0,0,0,0,7,0,0,0,10,0,0,0,0,0,0,0,0,0,0,7,0,0,0,3,0,0,0,0,0,4,0,0,0,8,0,0,0,0,0,12,9,0,0,25
313051575,28,67,22,0,116,45,29,4,0,77,14,31,0,0,42,6,0,0,0,12,11,26,0,0,39,10,10,0,0,21,7,0,0,0,13,14,4,0,0,14,3,0,0,0,3,138,174,21,0,336,23,6,0,0,34,84,3,0,0,91,77,11,0,0,91,46,8,0,0,51,19,3,0,0,24,9,0,0,0,12,8,0,0,0,7,25,8,0,0,32,0,0,0,0,4,297,43,4,0,345,49,75,18,0,149,131,33,4,0,169,90,40,0,0,136,51,10,0,0,62,29,24,0,0,60,18,13,0,0,33,13,3,0,0,22,34,9,0,0,47,3,3,0,0,7,432,217,25,0,679
314011382,24,47,9,0,83,63,56,0,0,119,37,38,0,0,68,9,11,0,0,19,12,24,3,0,36,15,10,0,0,24,3,0,0,0,7,5,3,0,0,13,4,0,0,0,3,161,187,16,4,369,13,8,0,0,23,99,24,4,0,124,67,17,0,0,86,54,6,0,0,64,20,5,0,0,23,13,3,0,0,15,14,0,0,0,10,29,9,0,0,34,4,0,0,0,4,320,67,0,0,391,39,59,9,0,107,163,77,3,0,243,104,58,0,0,163,70,13,0,0,81,30,32,5,0,62,24,14,0,0,40,10,5,0,0,17,38,10,0,0,45,10,0,0,0,12,483,254,17,4,758
314011383,27,69,0,0,92,39,45,0,0,85,38,40,0,0,82,3,0,0,0,10,21,29,0,0,56,6,11,0,0,15,7,8,0,0,14,6,15,0,0,22,0,0,0,0,7,153,227,8,0,384,20,11,0,0,35,91,14,0,0,101,86,16,0,0,103,45,0,0,0,52,36,5,0,0,45,7,4,0,0,12,19,0,0,0,20,46,9,0,0,55,3,0,0,0,3,354,62,0,0,420,45,79,0,0,130,125,61,0,0,186,124,56,0,0,180,51,5,0,0,63,60,38,0,0,101,13,10,0,0,30,23,14,0,0,32,53,25,0,0,74,7,0,0,0,9,510,288,11,0,809
314011384,37,52,8,0,96,32,20,0,0,51,26,23,0,0,51,5,8,0,0,12,14,17,0,0,36,9,0,0,0,13,8,9,0,0,13,5,11,0,0,10,0,5,0,0,3,126,146,11,0,283,34,3,0,0,37,52,5,0,0,57,63,13,0,0,75,22,0,0,0,27,9,4,0,0,13,10,0,0,0,10,9,0,0,0,9,23,5,0,0,29,5,0,0,0,5,215,35,0,4,255,66,58,8,0,132,81,26,0,0,108,87,41,0,0,126,25,9,0,0,36,26,20,3,0,51,10,0,0,0,14,12,9,0,0,20,21,14,0,0,37,8,5,0,0,12,337,178,15,4,538
314011385,23,23,3,0,47,24,17,0,0,44,10,5,0,0,22,0,0,0,0,0,7,13,0,0,19,3,3,0,0,3,0,0,0,0,3,0,4,0,0,3,0,0,0,0,0,69,69,0,0,148,7,4,0,0,11,45,4,0,0,49,40,7,0,0,47,15,0,0,0,14,14,0,0,0,17,3,0,0,0,3,8,0,0,0,8,3,0,0,0,4,0,0,0,0,4,139,26,0,0,166,31,32,3,0,64,69,22,0,0,89,50,18,0,0,66,19,0,0,0,17,20,15,0,0,35,8,3,0,0,8,8,0,0,0,5,9,3,0,0,12,0,6,0,0,6,207,94,0,0,307
314011386,36,85,16,0,137,73,50,0,0,126,29,68,6,0,100,3,3,0,0,8,30,34,0,0,64,14,6,0,0,20,18,5,0,0,23,0,8,0,0,14,3,0,0,0,5,209,266,27,0,510,36,19,0,0,53,186,28,3,0,212,108,33,0,0,147,61,0,0,0,62,21,9,0,0,35,31,0,0,0,34,8,0,0,0,9,40,9,0,0,47,3,0,0,0,4,498,106,0,3,605,69,103,16,0,193,259,76,3,0,336,136,104,6,0,245,61,8,5,0,76,52,47,0,0,100,42,13,0,0,59,24,8,0,0,35,45,18,0,0,65,4,5,0,0,13,703,374,31,3,1114
314011387,48,98,3,0,157,80,64,0,0,147,37,36,0,0,68,6,4,0,0,12,23,34,0,0,54,4,6,0,0,12,4,6,0,0,9,4,8,0,0,13,3,6,0,0,13,222,254,10,3,485,37,18,0,0,53,127,12,0,0,135,69,21,0,0,90,41,4,0,0,42,18,0,0,0,17,16,3,0,0,17,12,0,0,0,15,23,0,0,0,24,8,0,0,0,8,347,60,0,0,403,90,117,3,0,213,210,75,0,0,285,100,55,0,0,157,49,7,0,0,55,40,31,0,0,70,22,10,0,0,30,15,0,0,0,23,34,8,0,0,38,13,6,0,0,14,570,309,13,3,889
314021389,24,25,3,0,52,30,14,4,0,47,14,26,0,0,45,5,0,0,0,0,20,11,0,0,36,9,6,0,0,20,19,11,0,0,25,3,11,0,0,17,0,3,0,0,3,127,111,9,0,251,27,11,0,0,38,81,0,0,0,86,71,11,0,0,84,60,0,0,0,65,16,0,0,0,20,19,0,0,0,19,46,0,0,0,46,40,7,0,0,48,3,0,0,0,3,365,33,0,0,399,49,32,3,0,83,112,17,4,0,136,89,38,0,0,126,66,4,0,0,65,36,14,0,0,53,30,6,0,0,37,61,11,0,0,71,47,22,0,0,62,3,3,0,0,6,490,146,9,0,645
314021576,0,8,0,0,15,4,4,0,0,6,3,3,0,0,5,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,0,0,0,0,0,11,15,0,0,36,8,0,0,0,8,14,0,0,0,17,13,4,0,0,18,14,0,0,0,17,4,0,0,0,4,6,0,0,0,6,4,0,0,0,4,3,3,0,0,8,3,0,0,0,3,73,8,0,0,79,8,8,0,0,20,15,3,0,0,21,13,3,0,0,17,17,0,0,0,18,8,4,0,0,6,6,0,0,0,6,3,0,0,0,5,7,0,0,0,8,7,0,0,0,7,84,28,0,0,117
314021577,17,45,12,0,70,18,27,0,0,42,21,37,0,0,51,4,5,0,0,8,9,10,0,0,20,7,4,0,0,12,6,5,0,0,11,8,8,0,0,18,0,5,0,0,7,87,141,14,0,246,21,0,5,0,26,73,9,0,0,81,89,17,0,0,105,67,0,0,0,69,20,0,0,0,20,13,0,0,0,13,29,0,0,0,30,47,7,0,0,53,0,0,0,0,0,354,38,5,0,395,36,51,19,0,98,86,27,0,0,119,107,49,0,0,157,73,3,0,0,80,28,10,0,0,34,20,10,0,0,27,33,4,0,0,46,52,17,0,0,75,8,5,0,0,7,440,175,19,0,639
314021578,19,23,0,0,39,32,12,0,0,49,14,12,0,0,24,6,4,0,0,8,19,11,0,0,25,6,0,0,0,11,6,0,0,0,11,0,4,0,0,7,7,0,0,0,3,98,73,4,0,175,13,0,0,0,13,36,5,0,0,39,40,3,0,0,42,39,3,0,0,39,14,0,0,0,13,11,0,0,0,12,30,0,0,0,30,19,0,0,0,20,10,0,0,0,10,204,15,0,0,222,25,23,0,0,48,73,18,0,0,87,48,20,0,0,69,47,7,0,0,49,27,15,0,0,36,13,3,0,0,20,33,0,0,0,38,26,8,0,0,28,9,0,0,0,14,306,87,4,0,395
314021579,31,158,32,0,219,87,102,6,0,195,21,44,0,0,64,13,3,3,0,18,19,37,10,0,69,20,20,0,0,45,9,0,0,0,12,10,21,0,0,28,6,4,0,0,11,208,387,62,3,666,32,23,0,0,50,169,32,0,0,200,74,12,0,0,88,109,3,0,0,111,25,14,0,0,37,20,0,0,0,23,49,0,0,0,49,58,6,0,0,62,11,0,0,0,12,546,89,4,0,641,66,176,32,0,278,252,134,9,0,400,98,57,0,0,151,117,6,3,0,128,41,53,8,0,102,36,22,6,0,68,61,0,0,0,61,68,30,0,0,95,20,5,0,0,20,755,484,62,4,1305
314031391,3,9,0,0,13,13,16,0,0,27,8,7,0,0,19,0,0,0,0,3,8,0,0,0,10,0,0,0,0,0,3,0,0,0,8,0,0,0,0,6,0,0,0,0,0,43,39,0,0,80,12,5,0,0,19,29,0,0,0,32,36,10,0,0,45,35,0,0,0,35,5,0,0,0,8,4,0,0,0,4,6,0,0,0,5,17,0,0,0,18,0,0,0,0,0,142,21,0,0,166,19,10,0,0,29,43,20,0,0,60,45,18,0,0,63,35,0,0,0,37,17,3,0,0,18,4,0,0,0,4,14,0,0,0,14,20,3,0,0,23,0,0,0,0,0,181,62,0,0,247
314031392,18,51,15,0,87,9,19,3,0,33,13,31,0,0,39,4,3,0,0,5,0,17,0,0,20,0,9,0,0,5,3,0,0,0,8,4,5,0,0,6,0,0,0,0,5,51,137,24,0,214,3,12,4,0,21,21,4,0,0,27,51,14,0,0,63,27,0,0,0,27,6,4,0,0,16,6,3,0,0,8,5,0,0,0,7,18,3,0,0,18,3,0,0,0,3,133,45,4,0,182,21,67,15,0,111,25,26,3,0,58,57,44,0,0,105,26,3,0,0,34,12,20,0,0,35,8,13,0,0,15,8,3,0,0,9,17,6,0,0,20,4,0,0,0,3,182,185,29,0,391
314031393,10,17,0,0,26,19,18,0,0,37,13,21,0,0,30,0,0,0,0,4,3,7,0,0,14,3,0,0,0,5,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,55,67,4,0,123,7,4,0,0,8,45,3,0,0,50,33,12,0,0,45,28,0,0,0,29,16,0,0,0,13,6,0,0,0,6,8,0,0,0,8,13,3,0,0,18,0,0,0,0,0,151,29,0,0,177,14,18,0,0,32,62,17,0,0,84,48,30,0,0,75,28,10,0,0,30,20,6,0,0,25,6,3,0,0,13,8,0,0,0,8,18,5,0,0,20,0,0,0,0,7,200,94,4,0,296
314031394,39,386,117,0,539,36,87,15,0,143,65,152,12,0,227,10,12,0,0,21,31,94,11,0,137,17,28,8,0,57,24,15,0,0,40,5,16,0,0,25,0,7,0,0,4,227,800,162,0,1197,39,41,0,0,83,112,35,0,0,143,108,58,0,0,170,60,5,0,0,67,28,13,0,0,41,8,7,0,0,13,40,3,3,0,48,50,12,0,0,61,3,4,0,0,8,454,170,4,0,636,79,429,114,0,623,154,116,17,0,287,174,213,10,0,401,66,19,0,0,81,59,110,19,0,182,30,37,8,0,71,64,19,6,0,89,59,26,0,0,89,3,8,0,0,14,684,978,175,3,1829
315011395,0,6,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,8
315011396,8,28,4,0,47,6,0,0,0,9,10,11,0,0,15,0,3,0,0,3,0,13,3,0,10,0,0,0,0,4,0,5,0,0,4,0,0,0,0,0,0,0,0,0,0,26,62,15,3,105,32,25,0,3,55,13,3,0,0,14,19,12,0,4,34,9,0,0,0,16,3,0,0,0,7,7,0,0,0,7,13,0,0,0,12,14,10,0,0,20,0,0,0,0,0,113,46,0,5,170,39,54,4,5,99,14,5,0,0,25,27,19,0,4,53,9,5,0,0,19,3,11,3,0,17,4,0,0,0,6,17,4,0,0,25,14,15,0,0,25,0,0,0,0,5,136,109,15,11,276
315011397,6,25,5,0,28,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,28,5,0,41,19,17,0,0,39,4,0,0,0,4,4,7,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,11,0,0,0,11,4,3,0,0,3,49,25,0,0,77,26,39,5,0,66,8,0,0,0,8,9,7,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,7,11,0,0,0,11,8,3,0,0,6,60,52,4,0,117
315011398,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,6,14,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,0,6,20
315011399,0,4,0,0,3,0,0,0,0,0,0,8,0,0,8,0,5,0,0,3,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,20,0,0,0,0,4,0,0,0,0,3,4,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,14,8,0,0,27,3,7,0,0,9,3,0,0,0,3,4,9,0,0,16,0,5,0,0,3,0,5,0,0,5,0,0,0,0,5,0,0,0,0,0,5,0,0,0,6,0,0,0,0,0,12,20,0,4,40
315011400,20,62,16,0,96,6,0,0,0,9,3,3,0,0,5,0,6,0,0,6,3,9,3,0,18,3,3,0,0,6,14,7,0,0,17,3,0,0,0,8,0,0,0,0,0,53,88,23,0,160,57,72,4,0,136,6,0,0,0,8,19,6,0,0,25,3,0,0,0,3,10,4,0,0,15,5,0,0,0,5,12,4,0,0,13,15,10,0,0,22,5,0,0,0,5,124,93,3,0,226,76,137,19,3,232,14,5,0,0,20,21,11,0,0,32,3,6,0,0,7,12,11,3,0,30,7,3,0,0,8,15,9,0,0,25,15,10,4,0,27,4,0,0,0,4,176,185,24,3,388
315011401,0,16,7,0,24,0,0,0,0,0,7,17,0,0,22,3,0,0,0,4,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,32,7,0,55,4,6,3,0,9,6,0,0,0,8,11,4,0,0,14,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0,0,14,0,0,0,0,0,30,17,3,0,53,9,21,12,0,33,6,3,0,0,11,15,17,0,0,34,7,0,0,0,11,0,0,0,0,0,4,0,0,0,3,4,0,0,0,4,9,3,0,0,14,0,0,0,0,4,42,54,12,0,104
